time,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,Hour of Day,Output Power (from Jon)
1499889600,0,0,101.74,101.74,49.27,0.17,1010.19,2.24,8.86,46,0.13,10,10,12,18.02700043
1499893200,0,0,103.86,103.86,48.33,0.16,1009.34,0.8,8.3,5,0.06,10,10,13,18.11739922
1499896800,0,0,103.08,103.08,49.72,0.17,1008.56,1.07,11.56,332,0.06,8,10,14,17.81299973
1499900400,0,0,103.95,103.95,47.3,0.15,1007.86,3.08,11.72,134,0.06,5,10,15,18.07900047
1499904000,0,0,104.48,104.48,46.93,0.15,1007.19,2.26,9.03,143,0.03,3,10,16,18.49559975
1499907600,0,0,103.79,103.79,46.38,0.15,1006.93,2.62,9.31,139,0.03,1,10,17,18.13466644
1499911200,0,0,102.02,102.02,45.06,0.15,1006.89,2.41,7.23,170,0.03,0,10,18,18.2840004
1499914800,0,0,98.6,98.6,45.75,0.17,1007.29,2.8,11.98,314,0.45,0,10,19,1.881999969
1499918400,0,0,95.64,95.64,48.04,0.2,1008.32,2.78,12.16,346,0.45,0,10,20,16.45599937
1499922000,0,0,93.97,93.97,48.49,0.21,1009.5,4.46,7.92,354,0.35,0,10,21,9.998000145
1499925600,0,0,92.08,92.08,49.2,0.23,1010.09,6.22,8.67,6,0.06,0,10,22,0.606999993
1499929200,0,0,89.83,89.83,48.98,0.25,1010.59,4.69,7.03,20,0.35,0,10,23,0
1499932800,0,0,87.84,87.84,48.93,0.26,1009.95,1.47,4.99,14,0.06,0,10,0,0
1499936400,0,0,85.24,85.24,48.89,0.28,1010.01,0.27,3.55,294,0.03,0,10,1,0
1499940000,0,0,84.19,84.19,50.15,0.31,1010.18,0.63,5.25,334,0.03,0,10,2,0
1499943600,0,0,82.28,82.28,49.3,0.32,1010.24,1.43,3.01,27,0.03,0,10,3,0
1499947200,0,0,80.91,80.91,50.36,0.35,1010.59,1.12,3.25,20,0.03,0,10,4,0
1499950800,0,0,81.2,81.2,50.08,0.34,1011.23,1.2,2.98,16,0.03,0,10,5,0
1499954400,0,0,85.29,85.29,50.82,0.31,1012.49,1.23,2.79,350,0.06,1,10,6,0
1499958000,0,0,88.9,88.9,52.42,0.29,1012.18,0.75,3.12,5,0.03,2,10,7,0
1499961600,0,0,93.38,93.38,52.38,0.25,1012.54,1.06,5.04,149,0,4,10,8,0
1499965200,0,0,96.66,96.66,52.14,0.23,1011.82,2.35,8.52,115,0,7,10,9,1.909000039
1499968800,0,0,99.31,99.31,52.82,0.21,1012.21,2.64,7.57,152,0,9,10,10,12.23600006
1499972400,0,0,101.4,101.4,51.12,0.19,1011.67,2.42,7.39,117,0.03,10,10,11,16.77000046
1499976000,0,0,103.58,103.58,48.88,0.16,1010.85,2.36,10.11,127,0.03,11,10,12,17.86700058
1499979600,0,0,104.94,104.94,46.74,0.14,1009.87,3.01,10.18,146,0.03,10,10,13,18.1257515
1499983200,0,0,106.16,106.16,44.78,0.13,1008.78,4.24,13.12,150,0.03,8,10,14,18.02000046
1499986800,0,0,105.91,105.91,43.97,0.13,1008.17,3.7,13.19,147,0.03,5,10,15,18.19924927
1499990400,0,0,105.89,105.89,43.69,0.12,1007.61,3.66,11.72,155,0.06,3,10,16,18.3220005
1499994000,0,0,105.27,105.27,42.27,0.12,1007.17,4.97,11.01,163,0.06,1,10,17,17.88100052
1499997600,0,0,103.83,103.83,40.88,0.12,1007.17,3.51,9.31,187,0.03,0,10,18,17.7329998
1500001200,0,0,100.84,100.84,40.86,0.13,1007.47,3.66,7.38,206,0.03,0,10,19,17.46933365
1500004800,0,0,98.66,98.66,40.57,0.14,1008.14,1.86,4.7,184,0.03,0,10,20,16.13800049
1500008400,0,0,96.64,96.64,40.39,0.14,1008.84,1.53,5.64,209,0.06,0,10,21,10.47799969
1500012000,0,0,95.2,95.2,39.12,0.14,1008.66,1.71,6.04,177,0.04,0,10,22,1.598999977
1500015600,0,0,93.22,93.22,38.52,0.15,1009.2,1.08,7.17,195,0.08,0,10,23,0
1500019200,0,0,91.5,91.5,39.11,0.16,1010.12,0.09,5.7,240,0.06,0,10,0,0
1500022800,0,0,89.15,89.15,40.44,0.18,1010.46,0.94,5.93,340,0.03,0,10,1,0
1500026400,0,0,87.36,87.36,41.86,0.2,1010.42,1.23,5.59,319,0.03,0,10,2,0
1500030000,0,0,85.38,85.38,42.87,0.23,1010.46,0.88,5.35,260,0.03,0,10,3,0
1500033600,0,0,84.02,84.02,43.24,0.24,1010.6,0.93,4.97,5,0.03,0,10,4,0
1500037200,0,0,84.13,84.13,42.92,0.24,1011.16,0.58,4.02,345,0,0,10,5,0
1500040800,0,0,87.78,87.78,46.34,0.24,1012.76,0.9,3.23,10,0,1,10,6,0
1500044400,0,0,92.14,92.14,45.58,0.2,1013.15,1.13,4.12,2,0,2,10,7,0
1500048000,0,0,96.09,96.09,45.3,0.18,1013.54,0.75,5.41,35,0,4,10,8,0
1500051600,0,0,100.08,100.08,45.48,0.16,1013.54,1.13,5.38,74,0,7,10,9,1.879999995
1500055200,0,0,102.76,102.76,44.4,0.14,1011.89,1.51,6.13,143,0.04,9,10,10,11.99800014
1500058800,0,0,104.88,104.88,42.47,0.12,1011.51,1.64,6.83,138,0.04,10,10,11,16.51557159
1500062400,0,0,106.04,106.04,40.35,0.11,1011.42,2.77,7.87,131,0.03,11,10,12,17.87812424
1500066000,0,0,106.81,106.81,38.7,0.1,1010.46,2.96,8.52,128,0.03,10,10,13,17.86499977
1500069600,0,0,108.04,108.04,39.75,0.1,1009.81,3.47,9.54,133,0.03,8,10,14,17.72999954
1500073200,0,0,108.76,108.76,39.84,0.1,1008.79,2.55,9.82,135,0.03,5,10,15,17.56800079
1500076800,0,0,107.96,107.96,39.38,0.1,1008.17,2.15,9.45,141,0.03,3,10,16,18.12166786
1500080400,0,0,107.36,107.36,40.16,0.1,1007.51,3.63,9.91,171,0.03,1,10,17,18.0170002
1500084000,0,0,105.99,105.99,41.03,0.11,1007.59,3.63,9.4,176,0.03,0,9.42,18,18.02566528
1500087600,0,0,103.41,103.41,41.96,0.13,1008.04,3.16,6.3,180,0.03,0,10,19,17.45125008
1500091200,0,0,99.91,99.91,41.91,0.14,1008.34,2.18,6.92,199,0.03,0,10,20,15.91759968
1500094800,0,0,98.13,98.13,42.79,0.15,1008.94,2,6.06,214,0.03,0,10,21,10.41400051
1500098400,0,0,96.87,96.87,42.62,0.16,1009.09,0.79,3.91,244,0.03,0,10,22,1.55400002
1500102000,0,0,93.89,93.89,42.42,0.17,1009.09,1.58,6.15,200,0.03,0,10,23,0
1500105600,0,0,91.94,91.94,42.23,0.18,1009.38,0.98,5.15,256,0.03,0,10,0,0
1500109200,0,0,89.93,89.93,41.01,0.18,1009.63,0.46,4.81,292,0.03,0,10,1,0
1500112800,0,0,88.13,88.13,42.3,0.2,1009.77,0.69,5.44,9,0,0,10,2,0
1500116400,0,0,87.31,87.31,43.39,0.22,1010.89,0.68,4.14,328,0,0,10,3,0
1500120000,0,0,85.91,85.91,42.03,0.22,1010.46,0.47,4.33,338,0,0,10,4,0
1500123600,0,0,84.99,84.99,42.73,0.23,1011.89,1.17,3.32,335,0,0,10,5,0
1500127200,0,0,88.18,88.18,44.52,0.22,1012.32,1.82,4.21,352,0,1,10,6,0
1500130800,0,0,94.2,94.2,45.45,0.19,1011.63,0.69,2.74,0,0,2,10,7,0
1500134400,0,0,98.44,98.44,44.27,0.16,1012.49,0.92,4.89,51,0,4,10,8,0
1500138000,0,0,101.13,101.13,43.29,0.14,1011.69,2.1,7.22,122,0.03,7,10,9,1.14199996
1500141600,0,0,104.29,104.29,43.02,0.13,1011.32,1.38,6.5,113,0.03,9,10,10,9.795000076
1500145200,0,0,106.63,106.63,41.57,0.11,1010.78,1.93,5.87,144,0.03,10,10,11,16.75500107
1500148800,0,0,108.73,108.73,41.25,0.1,1009.96,2.34,7.53,109,0.03,11,10,12,17.69720078
1500152400,0,0,109.85,109.85,40.84,0.1,1008.83,2.83,8.23,141,0.03,10,10,13,18.15950012
1500156000,0,0,111.46,111.46,39.88,0.09,1007.7,1.64,9.04,138,0.03,8,10,14,18.11899948
1500159600,0,0,111.8,111.8,39.14,0.09,1006.69,2.06,10.7,155,0.03,5,10,15,17.82766533
1500163200,0,0,111.86,111.86,37.98,0.08,1005.97,1.5,9.14,209,0.03,3,10,16,17.79999924
1500166800,0,0,110.46,110.46,37.84,0.09,1005.12,1.53,7.14,187,0.03,1,10,17,18.0739994
1500170400,0,0,109.28,109.28,37.66,0.09,1005.01,1.27,7.41,220,0.03,0,10,18,17.84600067
1500174000,0,0,105.72,105.72,37.56,0.1,1005.28,1.64,6.54,249,0.03,0,10,19,17.09700012
1500177600,0,0,102.4,102.4,39.77,0.12,1005.86,0.45,6.2,191,0.03,0,10,20,15.90100002
1500181200,0,0,100.39,100.39,41.48,0.13,1006.21,1.81,6.21,203,0.03,0,10,21,10.19099998
1500184800,0,0,99.55,99.55,42.13,0.14,1006.52,2.57,7.27,163,0.03,0,10,22,1.434000015
1500188400,0,0,97.29,97.29,46.39,0.18,1006.99,5.8,11.97,170,0.03,0,10,23,0
1500192000,0,0,94.45,94.45,52.33,0.24,1007.15,8.72,13.16,150,0.03,0,10,0,0
1500195600,0,0,92.19,92.19,52.7,0.26,1007.66,5.64,13.02,131,0.06,0,10,1,0
1500199200,0,0,91.03,91.03,56.11,0.31,1007.73,2.91,11.25,144,0.28,0,10,2,0
1500202800,0,0,89.8,89.8,56.45,0.33,1007.88,2.13,9.37,118,0.03,0,9.42,3,0
1500206400,0,0,88.32,88.32,55.08,0.32,1008.51,1.78,6.94,78,0.17,0,10,4,0
1500210000,0,0,87.26,87.26,56.45,0.35,1008.92,1.73,6.85,96,0.06,0,8.28,5,0
1500213600,0,0,88.82,88.82,56.82,0.34,1009.89,3.86,8.56,115,0.03,0,8.85,6,0
1500217200,0,0,91.4,91.4,58.31,0.33,1010.27,3.35,7.44,135,0.03,2,10,7,0
1500220800,0,0,93.94,93.94,58.68,0.31,1010.01,4.57,10.38,144,0.03,4,10,8,0
1500224400,0,0,97.17,97.17,57.69,0.27,1009.88,4.28,9.82,142,0.03,7,10,9,1.292000055
1500228000,0,0,99.86,99.86,58.41,0.26,1009.53,5.38,10.14,144,0.03,9,10,10,10.58699989
1500231600,0,0,101.9,101.9,56.79,0.23,1008.92,2.83,12.02,141,0.03,10,10,11,16.2140007
1500235200,0,0,104.03,104.03,57.46,0.22,1008.01,4.72,11.7,150,0.03,11,10,12,18.05133438
1500238800,0,0,105.55,105.55,56.26,0.2,1007.01,3.71,11.9,135,0.03,10,10,13,18.51549911
1500242400,0,0,107.29,107.29,54.12,0.18,1005.9,2.43,11,154,0.03,8,10,14,19.06200027
1500246000,0,0,107.14,107.14,52.25,0.17,1004.86,3.05,11.03,159,0.03,5,10,15,19.9659996
1500249600,0,0,106.64,106.64,53.45,0.18,1003.98,4.09,10.49,155,0.06,3,10,16,18.41699982
1500253200,0,0,105.66,105.66,52.99,0.18,1003.61,5.07,13.88,161,0.06,1,10,17,19.5340004
1500256800,0,0,102.68,102.68,53.51,0.2,1004.33,9.48,14.38,171,0.06,0,10,18,10.11100006
1500260400,0,0,100.28,100.28,53.65,0.21,1004.87,9.02,12.59,163,0.06,0,10,19,2.309499979
1500264000,0,0,98.06,98.06,55.62,0.25,1005.02,7.21,14.51,145,0.06,0,10,20,5.948999882
1500267600,0,0,95.48,95.48,55.92,0.27,1005.62,5.74,13.86,122,0.06,0,10,21,8.711000443
1500271200,0,0,92.64,92.64,56.83,0.3,1006.74,5.73,13.44,81,0.03,0,10,22,2.075999975
1500274800,0,0,89.51,89.51,56.42,0.33,1008,7.2,13.44,46,0,0,10,23,0
1500278400,0,0,88.21,88.21,55.75,0.33,1008.1,3.34,7.35,65,0.06,0,10,0,0
1500282000,0,0,87.71,87.71,54.9,0.33,1007.55,1.68,6.91,16,0.31,0,10,1,0
1500285600,0,0,87.04,87.04,56.33,0.35,1007.05,0.73,3.87,11,0.39,0,10,2,0
1500289200,0,0,85.39,85.39,56.7,0.38,1006.74,0.99,3.14,48,0.25,0,10,3,0
1500292800,0,0,84.62,84.62,56.58,0.39,1007.01,1.08,3.26,110,0.13,0,10,4,0
1500296400,0,0,84.31,84.31,57,0.4,1007.16,1.55,4.94,93,0.14,0,10,5,0
1500300000,0,0,87.57,87.57,58.82,0.38,1008.37,1.73,5.88,135,0.03,0,10,6,0
1500303600,0,0,90.83,90.83,60.1,0.36,1008.7,4.7,9.82,140,0.03,2,10,7,0
1500307200,0,0,93.74,94.01,60.92,0.34,1008.66,3.12,9.9,145,0.03,4,10,8,0
1500310800,0,0,96.69,97.28,60.82,0.31,1008.4,4.96,11.2,145,0.03,6,10,9,1.36650002
1500314400,0,0,98.57,99.48,60.91,0.29,1008.07,5.54,12.22,149,0.03,9,10,10,11.11600018
1500318000,0,0,101.03,102.39,61.01,0.27,1007.75,5.35,14.66,146,0.03,10,10,11,9.656000137
1500321600,0,0,103.43,104.15,59.1,0.24,1006.7,4.56,14.7,148,0.06,11,10,12,17.06299973
1500325200,0,0,103.75,104.16,58.4,0.23,1005.31,6.55,15.5,151,0.06,10,10,13,18.82099915
1500328800,0,0,100.9,100.9,57.65,0.24,1005.5,5.49,17.53,159,0.75,5,10,14,19.25399971
1500332400,0,0,96.58,96.58,56.1,0.26,1005.49,5.75,13.25,183,0.66,4,10,15,18.46299934
1500336000,0.0002,0.07,99.01,99.01,57.39,0.25,1004.59,5.37,13.46,182,0.32,3,10,16,18.27099991
1500339600,0,0,100.29,100.29,55.18,0.23,1004.19,3.88,9.99,156,0.1,1,10,17,18.11300087
1500343200,0,0,100.01,100.01,54.67,0.22,1004.45,5.72,12.6,144,0.1,0,10,18,18.16799927
1500346800,0,0,98.57,98.57,56.7,0.25,1004.8,5.72,10.59,155,0.35,0,10,19,18.0340004
1500350400,0,0,96.61,96.61,57.76,0.28,1005.7,5.48,9.74,131,0.53,0,10,20,13.55900002
1500354000,0,0,95,95,58.02,0.29,1006.42,4.71,10.02,138,0.1,0,10,21,4.559999943
1500357600,0,0,94.57,94.57,58.7,0.3,1007.32,4.68,9.26,150,0.1,0,10,22,1.921000004
1500361200,0,0,92.81,92.81,58.74,0.32,1007.37,5.36,7.66,152,0.1,0,10,23,0
1500364800,0,0,91.03,91.03,58.25,0.33,1006.63,5.81,7.44,148,0.1,0,10,0,0
1500368400,0,0,90.39,90.39,58.34,0.34,1006.29,3.18,7.72,156,0.1,0,10,1,0
1500372000,0,0,89.48,89.48,59.42,0.37,1006.57,2.99,6.63,144,0.1,0,10,2,0
1500375600,0,0,88.09,88.09,58.96,0.38,1007.13,2.49,5.87,135,0.1,0,10,3,0
1500379200,0,0,86.83,86.83,60.43,0.41,1007.87,2.76,6.37,134,0.14,0,10,4,0
1500382800,0,0,86.57,86.57,60.18,0.41,1008.79,3.35,7.32,109,0.06,0,10,5,0
1500386400,0,0,88.32,88.32,60.86,0.4,1009.39,2.56,5.85,115,0.06,0,10,6,0
1500390000,0,0,90.26,90.44,61.26,0.38,1010.19,2.11,6.12,119,0.1,2,10,7,0
1500393600,0,0,93.21,93.21,60.26,0.34,1010.68,4,8.03,138,0.06,4,10,8,0
1500397200,0,0,95.55,95.55,59.23,0.3,1010.73,5.36,9.94,143,0.06,6,10,9,0
1500400800,0,0,98.2,98.38,59.56,0.28,1010.35,4.98,10.83,123,0.06,9,10,10,0
1500404400,0,0,100.7,100.7,56.67,0.24,1009.78,6.68,12.28,138,0.06,10,10,11,0
1500408000,0,0,101.89,101.89,54.79,0.21,1009.01,6.22,13.31,145,0.06,11,10,12,0
1500411600,0,0,104.99,104.99,50.82,0.17,1007.91,6.1,14.67,157,0.06,10,10,13,1.356999993
1500415200,0,0,106.11,106.11,50.42,0.16,1007.06,5.83,14.36,176,0.1,7,10,14,5.06799984
1500418800,0,0,105.57,105.57,49.18,0.15,1006.31,4.71,13.9,157,0.1,5,10,15,6.65199995
1500422400,0,0,102.95,102.95,51.05,0.18,1007.45,8.5,13.07,159,0.24,3,10,16,10.53199959
1500426000,0,0,100.02,100.02,56.5,0.24,1007.12,10.77,15.48,147,0.35,1,10,17,10.64133358
1500429600,0,0,97.93,97.93,57.69,0.27,1006.66,8.88,17.21,151,0.1,0,10,18,10.01799965
1500433200,0,0,94.93,94.93,57.85,0.29,1006.95,7.26,11.23,166,0.1,0,10,19,11
1500436800,0,0,94.46,94.46,58.34,0.3,1008.6,5.49,11.44,153,0.21,0,10,20,18.9279995
1500440400,0,0,93.32,93.32,57.87,0.31,1009.1,3.72,8.17,117,0.1,0,10,21,2.361499786
1500444000,0,0,92.82,92.82,58.47,0.32,1008.84,3.13,7.75,147,0.1,0,10,22,0.861000001
1500447600,0,0,91.16,91.16,58.27,0.33,1009.14,3.28,7.36,123,0.53,0,10,23,0
1500451200,0,0,90.6,90.6,57.57,0.33,1009.41,4.03,7.78,118,0.39,0,10,0,0
1500454800,0,0,90.31,90.31,57.99,0.34,1009.41,3.49,8.17,137,0.14,0,10,1,0
1500458400,0,0,89.28,89.28,59.26,0.37,1009.25,3.76,8.51,125,0.14,0,10,2,0
1500462000,0,0,88.34,88.34,59.49,0.38,1009.62,4.68,10.93,123,0.39,0,10,3,0
1500465600,0,0,87.63,87.63,60.43,0.4,1010.32,3.21,7.55,126,0.57,0,10,4,0
1500469200,0,0,86.36,86.55,61.2,0.43,1011.14,3.32,8.22,82,0.39,0,10,5,0
1500472800,0,0,82.97,84.36,63.86,0.53,1012.65,6.02,12.07,78,0.62,0,10,6,0
1500476400,0.0037,0.23,78.78,79.32,65.07,0.63,1015.87,4.71,11.4,90,0.83,2,10,7,0
1500480000,0.0289,0.28,77.52,78.23,66.64,0.69,1016.12,2.68,10.92,151,0.34,4,10,8,0
1500483600,0.0095,0.34,77.8,78.57,67.27,0.7,1016.3,3.84,9.84,203,0.89,4,10,9,0
1500487200,0.0058,0.56,77.97,78.83,68.01,0.72,1016.39,2.27,8.38,182,0.78,5,10,10,1.63866663
1500490800,0.0019,0.36,79.26,81.6,67.58,0.68,1016.42,2.97,8.82,150,0.78,6,10,11,3.927199841
1500494400,0,0,80.73,82.92,66.28,0.62,1015.95,3.61,8.02,151,0.1,10,10,12,13.44200039
1500498000,0,0,82.29,84.36,65.73,0.57,1014.69,3.71,8.56,139,0.21,9,10,13,6.995999813
1500501600,0,0,84.6,86.67,65.63,0.53,1014.01,2.43,8.85,128,0.21,7,10,14,21.15500069
1500505200,0,0,86.19,88.1,65.19,0.5,1013.05,2.57,8.09,150,0.1,5,10,15,11.65400028
1500508800,0,0,86.74,88.4,64.64,0.48,1012.65,2.18,8.03,136,0.16,3,10,16,12.49300003
1500512400,0,0,87.3,88.39,63.43,0.45,1011.93,2.94,8.91,121,0.16,1,10,17,20.50300026
1500516000,0,0,86.72,87.15,61.88,0.44,1011.89,2.17,6.62,104,0.26,0,10,18,20.32600021
1500519600,0,0,85.26,85.97,62.4,0.46,1012.08,1.23,4.61,88,0.26,0,10,19,12.42399979
1500523200,0,0,84.73,85.41,62.25,0.47,1012.63,1.51,2.79,66,0.53,0,10,20,18.43700027
1500526800,0,0,83.9,84.48,61.71,0.47,1013.02,0.91,2.44,21,0.1,0,10,21,11.39900017
1500530400,0,0,83.1,83.89,62.11,0.49,1012.81,0.98,1.96,26,0.23,0,10,22,1.389999986
1500534000,0,0,81.88,83,62.7,0.52,1012.4,1.17,2.18,53,0.23,0,10,23,0
1500537600,0,0,80.78,82.19,63.38,0.56,1012.34,1.07,2.82,61,0.41,0,10,0,0
1500541200,0,0,80.61,81.83,62.45,0.54,1012,0.88,2.25,32,0.41,0,10,1,0
1500544800,0,0,80.59,82.06,63.52,0.56,1011.93,0.68,2.28,56,0.26,0,10,2,0
1500548400,0,0,80.1,81.67,63.8,0.58,1012.14,0.91,2.13,38,0.48,0,10,3,0
1500552000,0,0,80.15,81.81,64.21,0.58,1012.59,1.33,2.36,28,0.46,0,10,4,0
1500555600,0,0,79.99,81.87,65.14,0.61,1013.48,0.66,2.69,70,0.75,0,10,5,0
1500559200,0,0,80.55,82.62,65.85,0.61,1013.8,0.82,2.7,55,0.53,0,10,6,0
1500562800,0,0,82.95,85.28,66.35,0.57,1014.05,0.79,3.61,121,0.53,2,10,7,0
1500566400,0,0,85.16,87.31,65.75,0.52,1014.07,0.93,5.11,139,0.1,4,10,8,0
1500570000,0,0,87.6,88.97,64.01,0.46,1014.17,1.72,6.07,140,0.53,5,10,9,1.332499981
1500573600,0,0,89.65,90.15,62.03,0.4,1014.36,3.06,9.48,140,0.53,7,10,10,7.18599987
1500577200,0,0,92.01,92.2,61.07,0.36,1013.59,4.27,10.23,150,0.49,8,10,11,5.177000046
1500580800,0,0,94.46,94.46,57.82,0.3,1012.82,3.8,10.51,157,0.53,8,10,12,18.29599953
1500584400,0,0,96.28,96.28,56.35,0.27,1011.85,4.65,12.8,169,0.53,7,10,13,18.6970005
1500588000,0,0,97.7,97.7,54.11,0.23,1010.85,4.69,11.85,183,0.35,7,10,14,18.59399986
1500591600,0,0,98.51,98.51,51.58,0.21,1009.44,5.98,10.91,170,0.1,5,10,15,18.54100037
1500595200,0,0,98.7,98.7,50.77,0.2,1008.46,6.08,11.15,186,0.1,3,10,16,18.51382446
1500598800,0,0,98.71,98.71,50.89,0.2,1008.03,6.56,11.69,172,0.1,1,10,17,18.26099968
1500602400,0,0,97.69,97.69,49.89,0.2,1008.04,6.21,9.59,173,0.1,0,10,18,18.54299927
1500606000,0,0,95.03,95.03,50.7,0.22,1008.07,4.07,8.18,155,0.21,0,10,19,17.63299942
1500609600,0,0,92.92,92.92,51.58,0.25,1008.39,2.22,6.43,150,0.21,0,10,20,16.52275085
1500613200,0,0,91.63,91.63,53.07,0.27,1008.79,3.08,4.42,158,0.1,0,10,21,10.36800003
1500616800,0,0,90.5,90.5,53.67,0.29,1008.8,2.36,4.85,169,0.53,0,10,22,1.14199996
1500620400,0,0,88.78,88.78,52.94,0.3,1008.94,3.33,5.15,163,0.35,0,10,23,0
1500624000,0,0,87,87,52.26,0.31,1008.67,2.33,5.88,126,0.1,0,10,0,0
1500627600,0,0,85.68,85.68,52.12,0.32,1009.56,3.01,5.91,146,0.24,0,10,1,0
1500631200,0,0,84.85,84.85,50.99,0.31,1008.62,2.34,6.3,158,0.1,0,10,2,0
1500634800,0,0,83.61,83.61,51.13,0.33,1008.91,1.52,6.08,141,0.1,0,10,3,0
1500638400,0,0,82.17,82.17,49.95,0.33,1009.6,0.96,3.83,101,0.53,0,10,4,0
1500642000,0,0,82.03,82.03,49.8,0.33,1010.05,0.98,5.72,87,0.1,0,10,5,0
1500645600,0,0,85.17,85.17,50.65,0.3,1010.59,0.89,5.05,112,0.06,0,10,6,0
1500649200,0,0,88.98,88.98,52.72,0.29,1011.22,2.06,5.12,155,0.03,2,10,7,0
1500652800,0,0,92.56,92.56,49.81,0.23,1011.3,2.66,7.91,152,0.03,4,10,8,0
1500656400,0,0,95.76,95.76,48.99,0.21,1011.28,2.89,8.2,155,0.03,6,10,9,0.192000002
1500660000,0,0,98.57,98.57,46.95,0.18,1011.24,4.06,9.63,146,0.06,9,10,10,2.277500153
1500663600,0,0,100.26,100.26,49.46,0.18,1010.6,5.04,12.08,139,0.06,10,10,11,14.77999973
1500667200,0,0,101.64,101.64,48.45,0.17,1009.82,5.52,14.75,171,0.06,10,10,12,5.788000107
1500670800,0,0,102.69,102.69,48.92,0.17,1008.8,4.92,13.66,162,0.03,10,10,13,13.6960001
1500674400,0,0,103.67,103.67,49.38,0.16,1007.84,5.05,13.68,158,0.03,8,10,14,18.48350143
1500678000,0,0,103.68,103.68,49.19,0.16,1006.85,3.72,11.48,163,0.03,5,10,15,18.46433449
1500681600,0,0,103.47,103.47,48.02,0.16,1006.22,4.35,9.64,152,0.03,3,10,16,18.06900024
1500685200,0,0,102.9,102.9,48.62,0.16,1005.83,5.08,9.79,157,0.03,1,10,17,17.88150024
1500688800,0,0,101.77,101.77,47.57,0.16,1005.84,4.5,9.39,153,0.03,0,10,18,17.79199982
1500692400,0,0,99.15,99.15,48.39,0.18,1005.94,3.95,8.25,159,0.03,0,10,19,17.48019981
1500696000,0,0,96.8,96.8,48.31,0.19,1006.77,4.16,6.01,169,0.03,0,10,20,16.16180038
1500699600,0,0,94.68,94.68,47.81,0.2,1007.51,3.7,6.6,166,0.03,0,10,21,10.30099964
1500703200,0,0,93.68,93.68,48.26,0.21,1007.68,3.21,6.51,172,0,0,10,22,0.256500006
1500706800,0,0,91.38,91.38,46.05,0.21,1007.91,2.13,4.94,170,0,0,10,23,0
1500710400,0,0,88.98,88.98,45.98,0.23,1008.08,0.97,4.16,167,0,0,10,0,0
1500714000,0,0,87.8,87.8,46.93,0.24,1008.08,0.67,3.39,179,0.11,0,10,1,0
1500717600,0,0,85.84,85.84,48.64,0.28,1008.4,0.74,4.8,160,0.28,0,10,2,0
1500721200,0,0,85.18,85.18,48.22,0.28,1008.66,0.76,4.39,47,0.31,0,10,3,0
1500724800,0,0,84.37,84.37,48.64,0.29,1008.91,0.66,3.26,19,0.31,0,10,4,0
1500728400,0,0,84.29,84.29,48.43,0.29,1009.13,0.08,4.25,106,0.31,0,10,5,0
1500732000,0,0,86.38,86.38,48.9,0.27,1009.92,0.72,4.69,26,0.1,0,10,6,0
1500735600,0,0,89.49,89.49,50.49,0.26,1010.51,0.6,3.75,59,0.06,2,10,7,0
1500739200,0,0,94.03,94.03,50.33,0.23,1010.84,0.55,5.59,138,0.06,4,10,8,0
1500742800,0,0,97.54,97.54,49.82,0.2,1010.88,1.49,6.21,50,0.06,6,10,9,1.265000105
1500746400,0,0,100.08,100.08,48.52,0.18,1010.54,1.58,6.96,148,0.06,9,10,10,11.27971458
1500750000,0,0,102.19,102.19,47.21,0.16,1010.16,2.3,7.46,128,0.17,9,10,11,16.86642838
1500753600,0,0,104.67,104.67,47.9,0.15,1009.45,1.56,6.75,154,0.06,10,10,12,18.11899948
1500757200,0,0,105.72,105.72,47.37,0.14,1008.46,2.38,6.63,166,0.06,10,10,13,18.24285698
1500760800,0,0,106.43,106.43,47,0.14,1007.53,3.02,9.89,167,0.06,8,10,14,17.99600029
1500764400,0,0,106.17,106.17,47.16,0.14,1006.39,1.52,10.51,190,0.03,5,10,15,17.91620064
1500768000,0,0,106.33,106.33,47.02,0.14,1006.43,1.72,7.03,156,0.06,3,10,16,18.27300072
1500771600,0,0,106.16,106.16,46.86,0.14,1006.26,1.8,5.2,138,0.06,1,10,17,18.26900101
1500775200,0,0,104.45,104.45,46.15,0.14,1006.15,1.63,4.92,137,0.06,0,10,18,17.86499977
1500778800,0,0,101.47,101.47,48.74,0.17,1006.49,0.67,3.55,80,0.06,0,10,19,17.41200066
1500782400,0,0,98.64,98.64,47.87,0.18,1006.07,1.56,2.94,43,0.03,0,10,20,16.70499992
1500786000,0,0,97.69,97.69,48.48,0.19,1006.61,3.19,7.32,53,0.13,0,10,21,10.76099968
1500789600,0,0,96.23,96.23,47.57,0.19,1006.96,3.14,6.47,76,0.03,0,10,22,0.335000008
1500793200,0,0,94,94,49.95,0.23,1007.6,3.26,6.52,113,0.03,0,10,23,0
1500796800,0,0,92.97,92.97,51.76,0.25,1007.77,3.1,5.74,114,0,0,10,0,0
1500800400,0,0,90.78,90.78,53.29,0.28,1007.52,2.34,5.89,127,0,0,10,1,0
1500804000,0,0,89.27,89.27,54.25,0.31,1006.97,0.14,4.44,209,0,0,10,2,0
1500807600,0,0,87.07,87.07,54.4,0.33,1006.99,0.49,3.34,311,0,0,10,3,0
1500811200,0,0,84.91,84.91,54.96,0.36,1007.36,0.78,3.98,352,0.03,0,10,4,0
